name_eng,url
Sung Ju Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--002sun
Ji Hwan Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000ji-
Seung Hyun Paek,https://www.baseball-reference.com/register/player.fcgi?id=paek--002seu
Dong Won Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000don
Hae Min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000hae
Myung Geun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001myu
Min Jae Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001min
Ho Young Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000ho-
Ju Young Son,https://www.baseball-reference.com/register/player.fcgi?id=son---001ju-
Chan Eui Song,https://www.baseball-reference.com/register/player.fcgi?id=song--002cha
Dong Hyun Sung,https://www.baseball-reference.com/register/player.fcgi?id=seong-000don
Kang Hoon Woo,https://www.baseball-reference.com/register/player.fcgi?id=woo---000kan
Ho Sol Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000hye
Young Chan You,https://www.baseball-reference.com/register/player.fcgi?id=you---000you
Du San Baek,https://www.baseball-reference.com/register/player.fcgi?id=baek--000dus
Charlie Barnes,https://www.baseball-reference.com/register/player.fcgi?id=barnes006cha
Hang Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000han
Jun Yong Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001jun
Keon Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000keo
Jae Hyun Choo,https://www.baseball-reference.com/register/player.fcgi?id=choo--000jae
Seung Min Go,https://www.baseball-reference.com/register/player.fcgi?id=ko----002seu
Dong Hui Han,https://www.baseball-reference.com/register/player.fcgi?id=han---001don
Hyun Hee Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000hyu
Min Ki Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--002min
Seong Bin Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-004seo
Do Hoon Hyun,https://www.baseball-reference.com/register/player.fcgi?id=hyun--000ki-
Jun Seob Im,https://www.baseball-reference.com/register/player.fcgi?id=lim---000joo
Du Seong Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000dus
Jun-woo Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jun---000jun
Mi R Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000mir
Bo Keun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jung--000bo-
Dae Sun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001dae
Hyeon Su Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-007hye
Woo Jun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001woo
Hae Soo Jin,https://www.baseball-reference.com/register/player.fcgi?id=chin--000min
Seung Hyun Jin,https://www.baseball-reference.com/register/player.fcgi?id=jin---000seu
Hoon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--000hoo
Seong Woo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--004seo
Seung Gu Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001seu
Tae Yul Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--003don
Do Gyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000dog
Dong Hyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---030don
Gang Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hoj
Jin Uk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020jin
Min Suk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---029min
Min Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008min
Sang Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007san
Won Jung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005won
Seung Min Koo,https://www.baseball-reference.com/register/player.fcgi?id=koo---000seu
Hak-Ju Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001hak
Ho Jun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001hoj
In Bok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002in-
In Han Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000inh
Jeong Hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---012jeo
Ju Chan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000juc
Min Seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008min
Sun Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009sun
Gyun An Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000jon
Seung Yeup Na,https://www.baseball-reference.com/register/player.fcgi?id=na----001seu
Jin Hyuk No,https://www.baseball-reference.com/register/player.fcgi?id=no----001jin
Sun Jin Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000seo
Jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--006jin
Jin Hyung Park,https://www.baseball-reference.com/register/player.fcgi?id=park--007jin
Joon Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--007joo
Se Woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001sae
Seung Wook Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000seu
Víctor Reyes,https://www.baseball-reference.com/register/player.fcgi?id=reyes-002vic
Dong Uk Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---003don
Yong Su Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000yon
Seoung Bin Son,https://www.baseball-reference.com/register/player.fcgi?id=son---001seo
Jae Young Song,https://www.baseball-reference.com/register/player.fcgi?id=song--003jae
Aaron Wilkerson,https://www.baseball-reference.com/register/player.fcgi?id=wilker000aar
Kang Nam Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yoo---000kan
Dong Hee Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--001don
Seong Pin Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--001seo
Joong Yeol An,https://www.baseball-reference.com/register/player.fcgi?id=ahn---000joo
Jae Whan Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---000jae
Daniel Castano,https://www.baseball-reference.com/register/player.fcgi?id=castan000dan
Ji Seon Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--000jis
Jae Hwan Cheon,https://www.baseball-reference.com/register/player.fcgi?id=cheon-000jae
Jeong Won Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--005jeo
Sung-yeong Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002sun
Woo Seok Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--003woo
Sa Min Chun,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000sa-
Matt Davidson,https://www.baseball-reference.com/register/player.fcgi?id=davids002mat
Tae Hun Do,https://www.baseball-reference.com/register/player.fcgi?id=do----000tae
Jae Hwan Han,https://www.baseball-reference.com/register/player.fcgi?id=han---001jae
Jae Seung Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000jae
Suk Hyun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000suk
Kyle Hart,https://www.baseball-reference.com/register/player.fcgi?id=hart--000kyl
Chang Min Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000cha
Eric Jokisch,https://www.baseball-reference.com/register/player.fcgi?id=jokisc001eri
Beom Jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001beo
Han Byul Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003han
Hyung Jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017hye
Jae Yeol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---030jae
Jin Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019jin
Ju Won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000juw
Min Gyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---034min
Min Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---026min
Se Hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000seh
Seong-Wook Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---042seo
Si Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000sih
Tae Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---031tae
Young Kyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003you
Hui Dong Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000hee
Jae Hak Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001jae
Jun Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011jun
Yong Chan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000yon
Yong Jun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---014yon
Jung Ho Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---001jeo
Sang Hyeon Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000san
Ji Hoon Mok,https://www.baseball-reference.com/register/player.fcgi?id=mok---000jih
Yeong-soo Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001yeo
Han Gyeol Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003han
Ju Hyeon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002juh
Kun Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000geo
Min Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004min
Sei Hyok Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000sae
Si Won Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000siw
Young Bin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004you
Jin Oug Ryou,https://www.baseball-reference.com/register/player.fcgi?id=ryou--000jin
Eui Tae Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000eui
Ho Cheol Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000hoc
Min Hyeok Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--002min
Yeong Woo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001yeo
Yong Seok Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001yon
Rhee Hyun So,https://www.baseball-reference.com/register/player.fcgi?id=so----000yi-
Ah-seop Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000ah-
Ju Hwan Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000juh
Myung Gi Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000myu
Seung Hwan Song,https://www.baseball-reference.com/register/player.fcgi?id=song--002seu
Ju Hyeong An,https://www.baseball-reference.com/register/player.fcgi?id=ahn---001joo
Jung Hyun Baek,https://www.baseball-reference.com/register/player.fcgi?id=paek--000jeo
Ruben Cardenas,https://www.baseball-reference.com/register/player.fcgi?id=carden000rub
Chae Heung Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002cha
Ha-neul Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000ha-
Ji Guang Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000jee
Sung Hoon Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001sun
Lewin Díaz,https://www.baseball-reference.com/register/player.fcgi?id=diaz--000lew
Joung Woo Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000jun
Won Pyo Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--001won
Dong Jae Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000don
Pilljoon Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--001pil
Byung-woo Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000byu
Han Wool Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000han
Min-ho Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001min
Dae Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013dae
Dae Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008dae
Do Hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006do-
Dong Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---025don
Dong-Yub Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014don
Ho Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002hoj
Hun Gon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002hun
Hyeon Joon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019hye
Jae Hyuk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---031jae
Jae Sang Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---033jae
Jae Seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---025jae
Jae Yun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002jae
Ji Chan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jic
Min Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---015min
Seong Yoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---044seo
Tae Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---016don
Tae Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---023tae
Young Woong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005you
Yun Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004yoo
Min-gyu Kong,https://www.baseball-reference.com/register/player.fcgi?id=kong--000min
Ja Wook Koo,https://www.baseball-reference.com/register/player.fcgi?id=koo---001ja-
Byung Heon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005byu
Chang-Yong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---023cha
Ho Sung Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000hos
Jae Hyeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---020jae
Jae Ik Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---018jae
Sang Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---022san
Seung Hyun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---024seu
Seung Hyun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006seu
Seung Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---019seu
Sung Gyu Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---007sun
Chang Min Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---003cha
David MacKinnon,https://www.baseball-reference.com/register/player.fcgi?id=mackin000dav
Seunghwan Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000seu
Denyi Reyes,https://www.baseball-reference.com/register/player.fcgi?id=reyes-002den
Ji Hyuk Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000jee
Seung Min Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---001seu
Connor Seabold,https://www.baseball-reference.com/register/player.fcgi?id=seabol000con
Eun Beom Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000eun
Tae In Won,https://www.baseball-reference.com/register/player.fcgi?id=won---000tae
