name_eng_x,url,name_new,name_kor,name_eng_y
Min Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006min,min woo lee,이민우,Min-Woo Lee
Myung Ki Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000mye,myung ki lee,이명기,Myung-Ki Lee
Sang Kyu Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---027san,sang kyu lee,이상규,Sang-Kyu Lee
Tae Yang Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003tae,tae yang lee,이태양,Tae-Yang Lee
Won Seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010won,won seok lee,이원석,Won-Seok Lee
Jong Chan Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---002jon,jong chan lim,임종찬,Jong-Chan Lim
Dong Ju Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--002don,dong ju moon,문동주,Dong-Ju Moon
Hyun Bin Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000hyu,hyun bin moon,문현빈,Hyun-Bin Moon
Ji Min Nam,https://www.baseball-reference.com/register/player.fcgi?id=nam---000jim,ji min nam,남지민,Ji-Min Nam
Sang Un Park,https://www.baseball-reference.com/register/player.fcgi?id=park--007san,sang un park,박상언,Sang-Un Park
Sang-won Park,https://www.baseball-reference.com/register/player.fcgi?id=park--006san,sang won park,박상원,Sang-Won Park
Félix Peña,https://www.baseball-reference.com/register/player.fcgi?id=pena--002fel,felix pena,페냐,Félix Ricardo Peña
Yonathan Perlaza,https://www.baseball-reference.com/register/player.fcgi?id=perlaz000yon,yonathan perlaza,페라자,Yonathan Jesús Perlaza
Si Hwan Roh,https://www.baseball-reference.com/register/player.fcgi?id=noh---000si-,si hwan noh,노시환,Si-Hwan Roh
Hyun Jin Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000hye,hyun jin ryu,류현진,Hyun-Jin Ryu
Ricardo Sanchez,https://www.baseball-reference.com/register/player.fcgi?id=sanche005ric,ricardo sanchez,산체스,Ricardo Jose Sánchez
Ryan Weiss,https://www.baseball-reference.com/register/player.fcgi?id=weiss-000rya,ryan weiss,와이스,Ryan Weiss
Dae Kyung Yun,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000dae,dae kyung yoon,윤대경,Dae-Kyung Yun
Cam Alldred,https://www.baseball-reference.com/register/player.fcgi?id=alldre000cam,cam alldred,알드레드,Cam Alldred
Sócrates Brito,https://www.baseball-reference.com/register/player.fcgi?id=brito-001soc,socrates brito,소크라테스,Sócrates Orel Brito
Woo-hyuk Byun,https://www.baseball-reference.com/register/player.fcgi?id=byun--000woo,woo hyuk byun,변우혁,Woo-Hyuk Byun
Jeong Yong Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--004jeo,jeong yong choi,최정용,Jeong-Yong Choi
Ji Min Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000jim,ji min choi,최지민,Ji-Min Choi
Won Jun Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--004won,won jun choi,최원준,Won-Jun Choi
Seung Taek Han,https://www.baseball-reference.com/register/player.fcgi?id=han---001seu,seung taek han,한승택,Seung-Taek Han
Jong Pyo Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000jon,jong pyo hong,홍종표,Jong-Pyo Hong
Dae In Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-001dae,dae in hwang,황대인,Dae-In Hwang
Dong Ha Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-001don,dong ha hwang,황동하,Dong-ha Hwang
Gi Yeong Im,https://www.baseball-reference.com/register/player.fcgi?id=lim---000ki-,gi yeong lim,임기영,Gi-Yeong Im
Sang Hyun Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--001san,sang hyun jeon,전상현,Sang-Hyun Jeon
Dae Yu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003dae,dae yu kim,김대유,Dae-Yu Kim
Do Yeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001doy,do yeong kim,김도영,Do-Yeong Kim
Doo Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000doo,doo hyun kim,김두현,Doo-hyun Kim
Ki-hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001ki-,ki hoon kim,김기훈,Ki-Hoon Kim
Kyu Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005kyu,kyu sung kim,김규성,Kyu-Sung Kim
Min Jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---033min,min jae kim,김민재,Min-jae Kim
Min Jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---033min,min jae kim,김민재,Min-Jae Kim
Min Ju Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---035min,min ju kim,김민주,Min-ju Kim
Seung-hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005seu,seung hyun kim,김승현,Seung-Hyun Kim
Sun Bin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002seo,sun bin kim,김선빈,Sun-Bin Kim
Jong Wook Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000jon,jong wook ko,고종욱,Jong-Wook Ko
Do Gyu Kwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000dog,do gyu kwak,곽도규,Do-Gyu Gwak
Eric Lauer,https://www.baseball-reference.com/register/player.fcgi?id=lauer-000eri,eric lauer,라우어,Eric Lauer
Chang Jin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---012cha,chang jin lee,이창진,Chang-Jin Lee
Eui Lee Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000eui,eui lee lee,이의리,Eui-Lee Lee
Woo Sung Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002woo,woo sung lee,이우성,Woo-Sung Lee
James Naile,https://www.baseball-reference.com/register/player.fcgi?id=naile-002jam,james naile,네일,James Aubrey Naile
Sun Woo Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----002seo,sun woo oh,오선우,Sun-Woo Oh
Chan-Ho Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004cha,chan ho park,박찬호,Chan-Ho Park
Min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--006min,min park,박민,Min Park
Geon-chang Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000geo,geon chang seo,서건창,Geon-Chang Seo
Eric Stout,https://www.baseball-reference.com/register/player.fcgi?id=stout-000eri,eric stout,스타우트,Eric Stout
Hyeon-jong Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000hye,hyeon jong yang,양현종,Hyeon-Jong Yang
Do Hyun Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000doh,do hyun yoon,윤도현,Do-Hyun Yoon
Joong Hyun Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--001joo,joong hyun yoon,윤중현,Joong-Hyun Yoon
Young Cheol Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000you,young cheol yoon,윤영철,Young-Cheol Yoon
Sang Woo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---002san,sang woo cho,조상우,Sang-Woo Cho
Joo Hwan Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000ju-,joo hwan choi,최주환,Joo-Hwan Choi
Ronnie Dawson,https://www.baseball-reference.com/register/player.fcgi?id=dawson002ron,ronnie dawson,도슨,Ronnie Dawson
Jae Young Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--004jae,jae young jang,장재영,Jae-Young Jang
Chan Heon Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000cha,chan heon jeong,정찬헌,Chan-Heon Jeong
Seung Woo Ju,https://www.baseball-reference.com/register/player.fcgi?id=ju----000seu,seung woo ju,주승우,Seung-Woo Ju
Byeong Hwi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007bye,byeong hwi kim,김병휘,Byeong-Hwi Kim
Dong Heon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---028don,dong heon kim,김동헌,Dong-Heon Kim
Dong Hyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---022don,dong hyeok kim,김동혁,Dong-Hyeok Kim
In-beom Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007in-,in beom kim,김인범,In-Beom Kim
Jae Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019jae,jae hyun kim,김재현,Jae-Hyun Kim
Jae Woong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---029jae,jae woong kim,김재웅,Jae-Woong Kim
Seon Gi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001seo,seon gi kim,김선기,Seon-Gi Kim
Seong Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---043seo,seong min kim,김성민,Seong-min Kim
Seong Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---043seo,seong min kim,김성민,Seong-Min Kim
Si Ang Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001sia,si ang kim,김시앙,Si-Ang Kim
Su Hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000suh,su hwan kim,김수환,Su-Hwan Kim
Tae Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020tae,tae jin kim,김태진,Tae-Jin Kim
Whee Jip Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000whe,whee jip kim,김휘집,Whee-Jip Kim
Woong Bin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000woo,woong bin kim,김웅빈,Woong-Bin Kim
Yeon Ju Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017yeo,yeon ju kim,김연주,Yeon-ju Kim
Young Woo Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----001you,young woo ko,고영우,Young-woo Ko
Jae Sang Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---024jae,jae sang lee,이재상,Jae-sang Lee
Jong Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---017jon,jong min lee,이종민,Jong-Min Lee
Myeong Jong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005mye,myeong jong lee,이명종,Myeong-Jong Lee
Seung Won Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---025seu,seung won lee,이승원,Seung-Won Lee
Won Seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004won,won seok lee,이원석,Won-Seok Lee
Yong-gyu Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001yon,yong gyu lee,이용규,Yong-Gyu Lee
Ji-yeol Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---001ji-,ji yeol lim,임지열,Ji-Yeol Lim
Sung Hyun Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--001sun,sung hyun moon,문성현,Sung-Hyun Moon
Seok Ju Oh,https://www.baseball-reference.com/register/player.fcgi?id=ok----000seo,seok ju oh,오석주,Seok-Ju Oh
Ju Hong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000juh,ju hong park,박주홍,Ju-Hong Park
Jun Hyeong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--009jun,jun hyeong park,박준형,Jun-Hyeong Park
Soo Jong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000soo,soo jong park,박수종,Soo-Jong Park
Hwi Yun Shim,https://www.baseball-reference.com/register/player.fcgi?id=shim--000hwi,hwi yun shim,심휘윤,Hwi-yun Shim
Ji Hoo Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000jih,ji hoo song,송지후,Ji-hoo Song
Jong-hyeon Won,https://www.baseball-reference.com/register/player.fcgi?id=won---000jon,jong hyeon won,원종현,Jong-Hyeon Won
Jin Won Ye,https://www.baseball-reference.com/register/player.fcgi?id=ye----000jin,jin won ye,예진원,Jin-Won Ye
Chi Young An,https://www.baseball-reference.com/register/player.fcgi?id=ahn---000chi,chi young ahn,안치영,Chi-Young An
Wes Benjamin,https://www.baseball-reference.com/register/player.fcgi?id=benjam000wes,wes benjamin,벤자민,Wes Benjamin
Seong Ho Cheon,https://www.baseball-reference.com/register/player.fcgi?id=cheon-000seo,seong ho cheon,천성호,Seong-Ho Cheon
Dae Hyun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000dae,dae hyun cho,조대현,Dae-hyun Jo
Dae Hyun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000dae,dae hyun cho,조대현,Dae-Hyun Cho
Yong Ho Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---004yon,yong ho cho,조용호,Yong-Ho Cho
Jun Ho Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----001jun,jun ho ha,하준호,Jun-Ho Ha
Cha Hyeon Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000cha,cha hyeon han,한차현,Cha-Hyeon Han
Jae-gyun Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-001jae,jae gyun hwang,황재균,Jae-Gyun Hwang
Jun Won Jang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000joo,jun won jang,장준원,Jun-Won Jang
Sung-Woo Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--001sun,sung woo jang,장성우,Sung-Woo Jang
Jun Young Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000jun,jun young jeong,정준영,Jun-Young Jung
Yi Hyeon Jo,https://www.baseball-reference.com/register/player.fcgi?id=cho---002yeo,yi hyeon cho,조이현,Yi-Hyeon Jo
Baek Ho Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000bae,baek ho kang,강백호,Baek-Ho Kang
Geon Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000geo,geon kang,강건,Geon Kang
Min Sung Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--009min,min sung kang,강민성,Min-Sung Kang
Byeong Jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008bye,byeong jun kim,김병준,Byeong-Jun Kim
Jun Tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001joo,jun tae kim,김준태,Jun-Tae Kim
Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---024min,min kim,김민,Min Kim
Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---024min,min kim,김민,Min Kim
Min Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019min,min su kim,김민수,Min-su Kim
Min Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019min,min su kim,김민수,Min-Su Kim
Sang-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008san,sang soo kim,김상수,Sang-Soo Kim
Dong Jin Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000don,dong jin kwon,권동진,Dong-Jin Kwon
Chae Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---021cha,chae ho lee,이채호,Chae-Ho Lee
Ho Yeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000hoy,ho yeon lee,이호연,Ho-Yeon Lee
Sang Dong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---025san,sang dong lee,이상동,Sang-Dong Lee
Sun-woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008sun,sun woo lee,이선우,Sun-woo Lee
Jae Il Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000jae,jae il oh,오재일,Jae-Il Oh
Yoon Suk Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000yoo,yoon suk oh,오윤석,Yoon-Suk Oh
Se Jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002sae,se jin park,박세진,Se-Jin Park
Si Young Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000si-,si young park,박시영,Si-Young Park
Bon Ki Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000bon,bon ki shin,신본기,Bon-Ki Shin
Dong Hyun Son,https://www.baseball-reference.com/register/player.fcgi?id=son---002don,dong hyun son,손동현,Dong-Hyun Son
Jun Hyeok Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000jun,jun hyeok yoon,윤준혁,Jun-Hyeok Yoon
Ik Hun An,https://www.baseball-reference.com/register/player.fcgi?id=ahn---000ik-,ik hun ahn,안익훈,Ik-Hun Ahn
Dong Hwan Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000don,dong hwan choi,최동환,Dong-Hwan Choi
Seung Min Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--003seu,seung min choi,최승민,Seung-min Choi
Seung Min Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--003seu,seung min choi,최승민,Seung-Min Choi
Seung Min Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--003seu,seung min choi,최성민,Seung-Min Choi
Won Tae Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--003won,won tae choi,최원태,Won-Tae Choi
Austin Dean,https://www.baseball-reference.com/register/player.fcgi?id=dean--000aus,austin dean,오스틴,Austin James Dean
Dietrich Enns,https://www.baseball-reference.com/register/player.fcgi?id=enns--000die,dietrich enns,엔스,Dietrich Arthur Enns
Chang Geon Ham,https://www.baseball-reference.com/register/player.fcgi?id=ham---002cha,chang geon ham,함창건,Chang-Geon Ham
Deok Ju Ham,https://www.baseball-reference.com/register/player.fcgi?id=ham---000deo,deok ju ham,함덕주,Deok-Ju Ham
Elieser Hernández,https://www.baseball-reference.com/register/player.fcgi?id=hernan002eli,elieser hernandez,에르난데스,Elieser Hernández
Chang Ki Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000cha,chang ki hong,홍창기,Chang-Ki Hong
Jun Ho Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--001jun,jun ho jeon,전준호,Jun-Ho Jeon
Woo Young Jin,https://www.baseball-reference.com/register/player.fcgi?id=jin---000woo,woo young jin,진우영,Woo-young Jin
Ji Heon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--000jih,ji heon jeong,정지헌,Ji-heon Jung
Woo Young Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--001woo,woo young jeong,정우영,Woo-Young Jeong
Hyo Jong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001hyo,hyo jong kang,강효종,Hyo-Jong Kang
Casey Kelly,https://www.baseball-reference.com/register/player.fcgi?id=kelly-001cas,casey kelly,켈리,Casey Patrick Kelly
Beom Seok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000beo,beom seok kim,김범석,Beom-Seok Kim
Dae Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010dae,dae hyun kim,김대현,Dae-Hyun Kim
Dae Won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012dae,dae won kim,김대원,Dae-won Kim
Hyun Jong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004hyu,hyun jong kim,김현종,Hyun-jong Kim
Hyun Jong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004hyu,hyun jong kim,김현종,Hyun-Jong Kim
Hyun Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004hye,hyun soo kim,김현수,Hyun-Soo Kim
Jin Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---021jin,jin su kim,김진수,Jin-Su Kim
Jin Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---015jin,jin sung kim,김진성,Jin-Sung Kim
Ju Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007ju-,ju sung kim,김주성,Ju-Sung Kim
Min Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---022min,min su kim,김민수,Min-su Kim
Min Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---022min,min su kim,김민수,Min-Su Kim
Sung Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012sun,sung woo kim,김성우,Sung-Woo Kim
Tae Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---036tae,tae woo kim,김태우,Tae-Woo Kim
Young Jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---016yeo,young jun kim,김영준,Young-Jun Kim
Yun Sik Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003yun,yun sik kim,김윤식,Yun-Sik Kim
Jong Jun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---018jon,jong jun lee,이종준,Jong-Jun Lee
Ju Heon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002juh,ju heon lee,이주헌,Ju-Heon Lee
Mit Eum Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001mit,mit eum lee,이믿음,Mit-Eum Lee
Woo Chan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009yeo,woo chan lee,이우찬,Woo-Chan Lee
Young Bin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003you,young bin lee,이영빈,Young-Bin Lee
Bo Gyeong Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000bog,bo gyeong moon,문보경,Bo-Gyeong Moon
Sung Ju Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--002sun,sung ju moon,문성주,Sung-Ju Moon
Ji Hwan Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000ji-,ji hwan oh,오지환,Ji-Hwan Oh
Seung Hyun Paek,https://www.baseball-reference.com/register/player.fcgi?id=paek--002seu,seung hyun baek,백승현,Seung-Hyun Baek
Dong Won Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000don,dong won park,박동원,Dong-Won Park
Hae Min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000hae,hae min park,박해민,Hae-Min Park
Min Jae Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001min,min jae shin,신민재,Min-Jae Shin
Ho Young Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000ho-,ho young son,손호영,Ho-Young Son
Chan Eui Song,https://www.baseball-reference.com/register/player.fcgi?id=song--002cha,chan eui song,송찬의,Chan-Eui Song
Dong Hyun Sung,https://www.baseball-reference.com/register/player.fcgi?id=seong-000don,dong hyun sung,성동현,Dong-Hyun Sung
Kang Hoon Woo,https://www.baseball-reference.com/register/player.fcgi?id=woo---000kan,kang hoon woo,우강훈,Kang-Hoon Woo
Ho Sol Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000hye,ho sol yoon,윤호솔,Ho-Sol Yoon
Du San Baek,https://www.baseball-reference.com/register/player.fcgi?id=baek--000dus,du san baek,백두산,Du-San Baek
Charlie Barnes,https://www.baseball-reference.com/register/player.fcgi?id=barnes006cha,charlie barnes,반즈,Charlie Barnes
Hang Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000han,hang choi,최항,Hang Choi
Jun Yong Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001jun,jun yong choi,최준용,Jun-Yong Choi
Jae Hyun Choo,https://www.baseball-reference.com/register/player.fcgi?id=choo--000jae,jae hyun choo,추재현,Jae-Hyun Choo
Seung Min Go,https://www.baseball-reference.com/register/player.fcgi?id=ko----002seu,seung min ko,고승민,Seung-Min Go
Min Ki Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--002min,min ki hong,홍민기,Min-Ki Hong
Seong Bin Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-004seo,seong bin hwang,황성빈,Seong-Bin Hwang
Do Hoon Hyun,https://www.baseball-reference.com/register/player.fcgi?id=hyun--000ki-,do hoon hyun,현도훈,Do-Hoon Hyun
Du Seong Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000dus,du seong jang,장두성,Du-Seong Jang
Jun-woo Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jun---000jun,jun woo jeon,전준우,Jun-Woo Jeon
Bo Keun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jung--000bo-,bo keun jeong,정보근,Bo-Keun Jeong
Hyeon Su Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-007hye,hyeon su jeong,정현수,Hyeon-su Jeong
Hae Soo Jin,https://www.baseball-reference.com/register/player.fcgi?id=chin--000min,hae soo jin,진해수,Hae-Soo Jin
Seung Hyun Jin,https://www.baseball-reference.com/register/player.fcgi?id=jin---000seu,seung hyun jin,진승현,Seung-Hyun Jin
Hoon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--000hoo,hoon jeong,정훈,Hoon Jung
Seung Gu Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001seu,seung gu kang,강승구,Seung-Gu Kang
Tae Yul Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--003don,tae yul kang,강태율,Tae-Yul Kang
Do Gyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000dog,do gyu kim,김도규,Do-Gyu Kim
Dong Hyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---030don,dong hyeok kim,김동혁,Dong-Hyeok Kim
Jin Uk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020jin,jin uk kim,김진욱,Jin-Uk Kim
Min Suk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---029min,min suk kim,김민석,Min-Suk Kim
Min Suk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---029min,min suk kim,김민석,Min-suk Kim
Min Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008min,min sung kim,김민성,Min-Sung Kim
Min Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008min,min sung kim,김민성,Min-sung Kim
Sang Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007san,sang su kim,김상수,Sang-Su Kim
Seung Min Koo,https://www.baseball-reference.com/register/player.fcgi?id=koo---000seu,seung min koo,구승민,Seung-Min Koo
Hak-Ju Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001hak,hak ju lee,이학주,Hak-Ju Lee
Ho Jun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001hoj,ho jun lee,이호준,Ho-Jun Lee
Ho Jun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001hoj,ho jun lee,이호준,Ho-jun Lee
In Bok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002in-,in bok lee,이인복,In-Bok Lee
In Han Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000inh,in han lee,이인한,In-Han Lee
Jeong Hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---012jeo,jeong hun lee,이정훈,Jeong-Hun Lee
Ju Chan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000juc,ju chan lee,이주찬,Ju-Chan Lee
Min Seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008min,min seok lee,이민석,Min-Seok Lee
Sun Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009sun,sun woo lee,이선우,Sun-woo Lee
Gyun An Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000jon,gyun an na,나균안,Gyun-An Na
Sun Jin Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000seo,sun jin oh,오선진,Sun-Jin Oh
Jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--006jin,jin park,박진,Jin Park
Jin Hyung Park,https://www.baseball-reference.com/register/player.fcgi?id=park--007jin,jin hyung park,박진형,JIn-Hyung Park
Se Woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001sae,se woong park,박세웅,Se-Woong Park
Se Woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001sae,se woong park,박세웅,Se-Woong Park
Seung Wook Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000seu,seung wook park,박승욱,Seung-Wook Park
Víctor Reyes,https://www.baseball-reference.com/register/player.fcgi?id=reyes-002vic,victor reyes,레이예스,Víctor José Reyes
Jae Young Song,https://www.baseball-reference.com/register/player.fcgi?id=song--003jae,jae young song,송재영,Jae-Young Song
